filename,title,feature,topic,role,level
help/quicksilver/workfront-fusion/functions/map-using-functions.md,Map items using functions in [!DNL Adobe Workfront Fusion],Workfront Fusion,,,
help/quicksilver/workfront-fusion/functions/date-and-time-functions.md,Date and time functions in Adobe Workfront Fusion,Workfront Fusion,,,
help/quicksilver/workfront-fusion/functions/string-functions.md,String functions in Adobe Workfront Fusion,Workfront Fusion,,,
help/quicksilver/workfront-fusion/functions/math-functions.md,Math functions in Adobe Workfront Fusion,Workfront Fusion,,,
help/quicksilver/workfront-fusion/functions/math-variables.md,Math variables in [!DNL Adobe Workfront Fusion],Workfront Fusion,,,
help/quicksilver/workfront-fusion/functions/array-functions.md,Array functions in Adobe Workfront Fusion,Workfront Fusion,,,
help/quicksilver/workfront-fusion/functions/tokens-for-date-and-time-formatting.md,Tokens for date and time formatting in [!DNL Adobe Workfront Fusion],Workfront Fusion,,,
help/quicksilver/workfront-fusion/functions/tokens-for-date-and-time-parsing.md,Tokens for date and time parsing in Adobe Workfront Fusion,Workfront Fusion,,,
help/quicksilver/workfront-fusion/mapping/mapping.md,Mapping in Adobe Workfront Fusion,Workfront Fusion,,,
help/quicksilver/workfront-fusion/mapping/map-information-between-modules.md,Map information from one module to another in [!DNL Adobe Workfront Fusion],Workfront Fusion,,,
help/quicksilver/workfront-fusion/mapping/about-mapping-files.md,About mapping files in [!DNL Adobe Workfront Fusion],Workfront Fusion,,,
help/quicksilver/workfront-fusion/mapping/item-data-types.md,Item data types in [!DNL Adobe Workfront Fusion],Workfront Fusion,,,
help/quicksilver/workfront-fusion/mapping/map-an-array.md,Map an array in [!DNL Adobe] Workfront Fusion,Workfront Fusion,,,
help/quicksilver/workfront-fusion/mapping/type-coercion.md,Type coercion in Adobe Workfront Fusion,Workfront Fusion,,,
help/quicksilver/workfront-fusion/modules/modules.md,Modules in [!DNL Adobe] Workfront Fusion,Workfront Fusion,,,
help/quicksilver/workfront-fusion/modules/module-types.md,Types of modules,Workfront Fusion,,,
help/quicksilver/workfront-fusion/modules/configure-a-modules-settings.md,Configure a module's settings in [!DNL Adobe Workfront Fusion],Workfront Fusion,,,
help/quicksilver/workfront-fusion/modules/choose-where-trigger-module-starts.md,Choose where a trigger module starts in Adobe Workfront Fusion,Workfront Fusion,,,
help/quicksilver/workfront-fusion/modules/data-stores.md,Data Stores in [!DNL Adobe Workfront Fusion],Workfront Fusion,,,
help/quicksilver/workfront-fusion/modules/data-structures.md,Data structures in [!DNL Adobe Workfront Fusion],Workfront Fusion,,,
help/quicksilver/workfront-fusion/modules/aggregator-module.md,Aggregator module in Adobe Workfront Fusion,Workfront Fusion,,,
help/quicksilver/workfront-fusion/modules/router-module.md,Router module in Adobe Workfront Fusion,Workfront Fusion,,,
help/quicksilver/workfront-fusion/modules/iterator-module.md,Iterator module in Adobe Workfront Fusion,Workfront Fusion,,,
help/quicksilver/workfront-fusion/modules/http-request-methods.md,HTTP request methods in [!DNL Adobe Workfront Fusion],Workfront Fusion,,,
help/quicksilver/workfront-fusion/modules/text-parser-troubleshooting.md,Text parser troubleshooting in [!DNL Adobe Workfront Fusion],Workfront Fusion,,,
help/quicksilver/workfront-fusion/organizations/organizations.md,Organizations in [!DNL Adobe Workfront Fusion],Workfront Fusion,,,
help/quicksilver/workfront-fusion/organizations/organizations-and-teams.md,Adobe Workfront Fusion organizations and teams,Workfront Fusion,,,
help/quicksilver/workfront-fusion/organizations/add-user-to-an-organization.md,Add a user to an organization in Adobe Workfront Fusion,Workfront Fusion,,,
help/quicksilver/workfront-fusion/organizations/manage-fusion-users.md,Manage [!DNL Adobe Workfront Fusion] users in your organization,Workfront Fusion,,,
help/quicksilver/workfront-fusion/organizations/organization-roles.md,Organization roles in [!DNL Adobe Workfront Fusion],Workfront Fusion,,,
help/quicksilver/workfront-fusion/scenarios/scenarios.md,Scenarios in [!DNL Adobe] Workfront Fusion,Workfront Fusion,,,
help/quicksilver/workfront-fusion/scenarios/scenario-overview.md,Adobe Workfront Fusion scenario overview,Workfront Fusion,,,
help/quicksilver/workfront-fusion/scenarios/create-a-scenario.md,Create a scenario in Adobe Workfront Fusion,Workfront Fusion,,,
help/quicksilver/workfront-fusion/scenarios/scenario-editor.md,The scenario editor in [!DNL Adobe] Workfront Fusion,Workfront Fusion,,,
help/quicksilver/workfront-fusion/scenarios/basic-scenario-settings.md,Basic scenario settings in [!DNL Adobe Workfront Fusion],Workfront Fusion,,,
help/quicksilver/workfront-fusion/scenarios/scenario-settings-panel.md,The scenario settings panel in Adobe Workfront Fusion,Workfront Fusion,,,
help/quicksilver/workfront-fusion/scenarios/scenario-detail.md,Scenario details in [!DNL Adobe Workfront Fusion],Workfront Fusion,,,
help/quicksilver/workfront-fusion/scenarios/scenario-execution-flow.md,Scenario execution flow in Adobe Workfront Fusion,Workfront Fusion,,,
help/quicksilver/workfront-fusion/scenarios/scenario-execution-cycles-phases.md,"Scenario execution, cycles, and phases in [!DNL Adobe Workfront Fusion]",Workfront Fusion,,,
help/quicksilver/workfront-fusion/scenarios/view-scenario-execution-history.md,View a scenario's execution history in Adobe Workfront Fusion,Workfront Fusion,,,
help/quicksilver/workfront-fusion/scenarios/view-and-resolve-incomplete-executions.md,View and resolve incomplete executions in [!DNL Adobe Workfront Fusion],Workfront Fusion,,,
help/quicksilver/workfront-fusion/scenarios/view-and-manage-locked-scenarios.md,Manage locked scenarios in [!DNL Adobe Workfront Fusion],Workfront Fusion,,,
help/quicksilver/workfront-fusion/scenarios/schedule-a-scenario.md,Schedule a scenario in Adobe Workfront Fusion,Workfront Fusion,,,
help/quicksilver/workfront-fusion/scenarios/activate-or-inactivate-scenario.md,Activate or deactivate a scenario in [!DNL Adobe] Workfront Fusion,Workfront Fusion,,,
help/quicksilver/workfront-fusion/scenarios/add-a-filter-to-a-scenario.md,Add a filter to a scenario in [!DNL Adobe] Workfront Fusion,Workfront Fusion,,,
help/quicksilver/workfront-fusion/scenarios/debug-scenarios-with-dev-tool.md,Debug scenarios with the Adobe Workfront Fusion DevTool,Workfront Fusion,,,
help/quicksilver/workfront-fusion/scenarios/templates/fusion-templates.md,Scenario Templates,Workfront Fusion,,,
help/quicksilver/workfront-fusion/scenarios/templates/create-new-fusion-templates.md,Create new templates in [!DNL Adobe Workfront Fusion],Workfront Fusion,,,
help/quicksilver/workfront-fusion/scenarios/templates/publish-and-share-fusion-templates.md,Publish and share [!DNL Adobe Workfront Fusion] templates,Workfront Fusion,,,
help/quicksilver/workfront-fusion/scenarios/templates/create-scenarios-with-fusion-templates.md,Create scenarios with [!DNL Adobe Workfront Fusion] templates,Workfront Fusion,,,
help/quicksilver/workfront-fusion/scenarios/templates/view-edit-and-delete-fusion-templates.md,"View, edit, and delete [!DNL Adobe Workfront Fusion] templates",Workfront Fusion,,,
help/quicksilver/workfront-fusion/scenarios/templates/fusion-templates-adminstration.md,Adobe Workfront Fusion Templates administration,Workfront Fusion,,,
help/quicksilver/workfront-fusion/scenarios/templates/fusion-templates-faqs.md,Adobe Workfront Fusion templates FAQs,Workfront Fusion,,,
help/quicksilver/workfront-fusion/scenarios/templates/currently-available-fusion-templates.md,Currently available Adobe Workfront Fusion templates,Workfront Fusion,,,
help/quicksilver/workfront-fusion/scenarios/example-connect-email-text-parser-gsheets.md,"'Adobe Workfront Fusion scenario example: Connect email, Text Parser, and Google Sheets'",Workfront Fusion,,,
help/quicksilver/workfront-fusion/scenarios/restore-a-scenario-version.md,Restore a scenario version in [!DNL Adobe Workfront Fusion],Workfront Fusion,,,
help/quicksilver/workfront-fusion/scenarios/copy-modules-or-scenarios.md,Copy modules or scenarios in [!DNL Adobe Workfront Fusion],Workfront Fusion,,,
help/quicksilver/workfront-fusion/apps-and-their-modules/apps-and-their-modules.md,Apps and their modules,Workfront Fusion,,,
help/quicksilver/workfront-fusion/apps-and-their-modules/workfront-modules.md,Adobe Workfront modules,"Workfront Fusion, Workfront Integrations and Apps",,,
help/quicksilver/workfront-fusion/apps-and-their-modules/workfront-proof-modules.md,Workfront Proof modules,"Workfront Fusion, Workfront Proof, Digital Content and Documents",,,
help/quicksilver/workfront-fusion/apps-and-their-modules/adobe-sign-modules.md,Adobe Acrobat Sign modules,"Workfront Fusion, Digital Content and Documents",,,
help/quicksilver/workfront-fusion/apps-and-their-modules/creative-cloud-libraries-modules.md,Adobe Creative Cloud Libraries modules,"Workfront Fusion, Digital Content and Documents",,,
help/quicksilver/workfront-fusion/apps-and-their-modules/adobe-campaign-classic-connector.md,Adobe Campaign Classic modules,Workfront Fusion,,,
help/quicksilver/workfront-fusion/apps-and-their-modules/aem-assets-modules.md,Adobe Experience Manager Assets modules,"Workfront Fusion, Digital Content and Documents",,,
help/quicksilver/workfront-fusion/apps-and-their-modules/adobe-journey-optimizer-modules.md,Adobe Journey Optimizer modules,Workfront Fusion,,,
help/quicksilver/workfront-fusion/apps-and-their-modules/pdf-modules.md,Adobe PDF Services,"Workfront Fusion, Digital Content and Documents",,,
help/quicksilver/workfront-fusion/apps-and-their-modules/airtable-modules.md,Airtable modules,Workfront Fusion,,,
help/quicksilver/workfront-fusion/apps-and-their-modules/adobe-target-modules.md,Adobe Target modules,Workfront Fusion,,,
help/quicksilver/workfront-fusion/apps-and-their-modules/allocadia-modules.md,Allocadia modules,Workfront Fusion,,,
help/quicksilver/workfront-fusion/apps-and-their-modules/anaplan-modules.md,Anaplan modules,"Workfront Fusion, Workfront Integrations and Apps",,,
help/quicksilver/workfront-fusion/apps-and-their-modules/archive-modules.md,Archive modules,Workfront Fusion,,,
help/quicksilver/workfront-fusion/apps-and-their-modules/aws-s3-modules.md,AWS S3 modules,Workfront Fusion,,,
help/quicksilver/workfront-fusion/apps-and-their-modules/azure-ad-modules.md,Azure Active Directory modules,Workfront Fusion,,,
help/quicksilver/workfront-fusion/apps-and-their-modules/azure-dev-ops.md,Azure DevOps modules,Workfront Fusion,,,
help/quicksilver/workfront-fusion/apps-and-their-modules/box-modules.md,Box modules,Workfront Fusion,,,
help/quicksilver/workfront-fusion/apps-and-their-modules/bynder-modules.md,Bynder modules,Workfront Fusion,,,
help/quicksilver/workfront-fusion/apps-and-their-modules/cloud-convert-modules.md,CloudConvert modules,Workfront Fusion,,,
help/quicksilver/workfront-fusion/apps-and-their-modules/csv.md,CSV,Workfront Fusion,,,
help/quicksilver/workfront-fusion/apps-and-their-modules/cvent-modules.md,Cvent modules,Workfront Fusion,,,
help/quicksilver/workfront-fusion/apps-and-their-modules/datadog-modules.md,Datadog modules,Workfront Fusion,,,
help/quicksilver/workfront-fusion/apps-and-their-modules/data-store-modules.md,Data store modules,Workfront Fusion,,,
help/quicksilver/workfront-fusion/apps-and-their-modules/docusign-modules.md,DocuSign modules,"Workfront Fusion, Digital Content and Documents",,,
help/quicksilver/workfront-fusion/apps-and-their-modules/dropbox-modules.md,Dropbox modules,"Workfront Fusion, Digital Content and Documents",,,
help/quicksilver/workfront-fusion/apps-and-their-modules/email-modules.md,Email modules,Workfront Fusion,,,
help/quicksilver/workfront-fusion/apps-and-their-modules/encryptor-modules.md,Encryptor,Workfront Fusion,,,
help/quicksilver/workfront-fusion/apps-and-their-modules/figma-modules.md,Figma modules,Workfront Fusion,,,
help/quicksilver/workfront-fusion/apps-and-their-modules/flow-control.md,Flow control in Adobe Workfront Fusion,Workfront Fusion,,,
help/quicksilver/workfront-fusion/apps-and-their-modules/frame-io-modules.md,Frame.io modules,Workfront Fusion,,,
help/quicksilver/workfront-fusion/apps-and-their-modules/ftp-modules.md,FTP modules,Workfront Fusion,,,
help/quicksilver/workfront-fusion/apps-and-their-modules/github.md,GitHub modules,Workfront Fusion,,,
help/quicksilver/workfront-fusion/apps-and-their-modules/gitlab-modules.md,GitLab modules,Workfront Fusion,,,
